STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/30/2015 21:52,FM-15,FEW:02 60 SCT:04 80 BKN:07 100,10,,77,25,68,20.2,62,16.7,60,14,180,,29.29,3,,30.09,0,30.11,,,,,,,,,,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/30/2015 22:00,FM-12,57,,,77,25,68,20.2,62,16.7,60,14,180,,29.34,3,-0.01,30.09,,,,,,,,,,,,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/30/2015 22:52,FM-15,CLR:00,10,,75,23.9,68,19.8,63,17.2,66,10,180,,29.3,,,30.09,0,30.12,,,,,,,,,,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/30/2015 23:52,FM-15,CLR:00,10,,73,22.8,67,19.5,64,17.8,74,9,180,,29.3,,,30.09,0,30.12,87,65,76,4.8,,,,0,11,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/30/2015 23:59,SOD,,,,,,,,,,,,,,,,,,,,87,65,76,4.8,60,61,67,0,11,511,1932,,0,0,0,29.34,30.14,5,18,170,15,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 0:52,FM-15,CLR:00,10,,72,22.2,67,19.3,64,17.8,76,8,190,,29.29,0,,30.09,0,30.11,,,,,,,,,,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 1:00,FM-12,,,,72,22.2,67,19.3,64,17.8,76,8,190,,29.34,,0,30.09,,,81,65,73,1.5,,,,0,8,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 1:52,FM-15,CLR:00,10,,70,21.1,66,18.9,64,17.8,82,8,170,,29.29,,,30.09,0,30.11,,,,,,,,,,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 2:52,FM-15,CLR:00,10,,68,20,65,18.5,64,17.8,87,6,160,,29.29,,,30.09,0,30.11,,,,,,,,,,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 3:52,FM-15,CLR:00,10,,68,20,65,18.5,64,17.8,87,5,160,,29.29,3,,30.09,0,30.11,,,,,,,,,,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 4:00,FM-12,,,,68,20,65,18.5,64,17.8,87,5,160,,29.34,4,0,30.09,,,,,,,,,,,,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 4:52,FM-15,FEW:02 30,10,,67,19.4,65,18.3,64,17.8,91,3,180,,29.3,,,30.09,0,30.12,,,,,,,,,,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 5:52,FM-15,FEW:02 90,10,,68,20,65,18.5,64,17.8,87,3,180,,29.32,,,30.11,0,30.14,,,,,,,,,,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 6:36,FM-16,BKN:07 21 BKN:07 90,10,,70,21,66,18.9,64,18,83,3,190,,29.32,,,,,30.14,,,,,,,,,,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 6:52,FM-15,BKN:07 21 BKN:07 42 BKN:07 90,10,,70,21.1,67,19.2,65,18.3,84,5,200,,29.32,3,,30.12,0,30.14,,,,,,,,,,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 7:00,FM-12,26,,,70,21.1,67,19.2,65,18.3,84,5,200,,29.37,3,-0.03,30.12,,,87,67,77,5.5,,,,0,12,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 7:05,FM-16,SCT:04 21 SCT:04 42,10,,72,22,67,19.3,64,18,78,6,200,,29.32,,,,,30.14,,,,,,,,,,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 7:49,FM-15,SCT:04 13,10,,74,23.3,68,20.1,65,18.3,74,7,220,,29.33,,,30.13,0,30.15,,,,,,,,,,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 8:52,FM-15,SCT:04 18,10,,78,25.6,70,21.1,65,18.3,64,6,200,,29.33,,,30.12,0,30.15,,,,,,,,,,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 9:04,FM-16,BKN:07 18,10,,75,24,68,20.1,64,18,69,8,230,,29.33,,,,,30.15,,,,,,,,,,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 9:52,FM-15,SCT:04 23 BKN:07 100,10,,79,26.1,71,21.4,65,18.3,62,5,VRB,,29.32,0,,30.12,0,30.14,,,,,,,,,,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 10:00,FM-12,26,,,79,26.1,71,21.4,65,18.3,62,5,,,29.37,,0,30.12,,,,,,,,,,,,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 10:52,FM-15,SCT:04 25 SCT:04 100,10,,83,28.3,73,22.6,64,17.8,53,6,VRB,,29.31,,,30.11,0,30.13,,,,,,,,,,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 11:52,FM-15,BKN:07 35,10,,83,28.3,73,22.5,63,17.2,51,5,240,,29.29,,,30.09,0,30.11,,,,,,,,,,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 12:52,FM-15,BKN:07 41,10,,84,28.9,73,22.8,62,16.7,48,5,250,,29.27,8,,30.06,0,30.09,,,,,,,,,,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 13:00,FM-12,41,,,84,28.9,73,22.8,62,16.7,48,5,250,,29.31,8,0.06,30.06,,,,,,,,,,,,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 13:52,FM-15,BKN:07 45 BKN:07 200,10,,84,28.9,73,22.8,61,16.1,46,6,200,,29.25,,,30.04,0,30.07,,,,,,,,,,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 14:52,FM-15,FEW:02 49 BKN:07 70 BKN:07 250,10,,88,31.1,76,24.6,61,16.1,40,7,170,,29.23,,,30.02,0,30.05,,,,,,,,,,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 15:52,FM-15,SCT:04 75 SCT:04 250,10,,89,31.7,77,25.2,60,15.6,38,10,230,,29.2,8,,30,0,30.02,,,,,,,,,,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 16:00,FM-12,74,,,89,31.7,77,25.2,60,15.6,38,10,230,,29.25,8,0.06,30,,,,,,,,,,,,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 16:52,FM-15,FEW:02 60 SCT:04 90 SCT:04 250,10,,88,31.1,76,24.6,60,15.6,39,11,210,,29.19,,,29.99,0,30.01,,,,,,,,,,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 17:52,FM-15,FEW:02 70 SCT:04 250,10,,86,30,75,23.7,61,16.1,43,6,220,,29.19,,,29.99,0,30.01,,,,,,,,,,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 18:52,FM-15,FEW:02 50 SCT:04 90 SCT:04 250,10,,82,27.8,71,21.9,61,16.1,49,5,220,,29.2,5,,30,0,30.02,,,,,,,,,,511,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 19:00,FM-12,57,,,82,27.8,71,21.9,61,16.1,49,5,220,,29.25,5,0,30,,,,,,,,,,,,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 19:52,FM-15,FEW:02 60 SCT:04 250,10,,80,26.7,71,21.4,63,17.2,56,5,210,,29.21,,,30.01,0,30.03,,,,,,,,,,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 20:52,FM-15,FEW:02 55 SCT:04 250,10,,78,25.6,69,20.7,63,17.2,60,5,200,,29.22,,,30.02,0,30.04,,,,,,,,,,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 21:52,FM-15,FEW:02 60 SCT:04 250,10,,77,25,69,20.4,63,17.2,62,3,190,,29.24,3,,30.04,0,30.06,,,,,,,,,,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 22:00,FM-12,57,,,77,25,69,20.4,63,17.2,62,3,190,,29.29,3,-0.04,30.04,,,,,,,,,,,,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 22:52,FM-15,FEW:02 50 SCT:04 65,10,,75,23.9,68,19.8,63,17.2,66,6,190,,29.25,,,30.04,0,30.07,,,,,,,,,,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 23:52,FM-15,BKN:07 65,10,,75,23.9,67,19.6,62,16.7,64,10,190,,29.26,,,30.05,0,30.08,89,67,78,6.5,,,,0,13,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,5/31/2015 23:59,SOD,,,,,,,,,,,,,,,,,,,,89,67,78,6.5,,63,68,0,13,511,1933,,0,0,0,29.26,30.06,5.7,22,160,14,200,83.9,59.4,71.7,,,,,,29.34,30.15,,,5,3.6,4.3,-2.86,0.32,,,0,,0,,2,0,0,0,,,,,-9999,-9999,,-9999,-9999,15,230,-38,104,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,6/1/2015 0:37,FM-16,BKN:07 55 BKN:07 70,10,-RA:02 |RA:61 TS:90 TS:92 |,73,23,67,19.5,64,18,74,9,180,,29.26,,,,T,30.08,,,,,,,,,,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,6/1/2015 0:52,FM-15,BKN:07 55 BKN:07 70,10,|TS:90 TS:91 |,72,22.2,68,19.9,66,18.9,82,9,180,,29.26,1,,30.05,T,30.08,,,,,,,,,,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,6/1/2015 1:00,FM-12,57,,||TS:95,72,22.2,68,19.9,66,18.9,82,9,180,,29.31,1,-0.01,30.05,,,86,68,77,5.2,,,,0,12,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,6/1/2015 1:13,FM-16,FEW:02 50 SCT:04 65,10,,72,22,67,19.3,64,18,78,10,190,,29.26,,,,,30.08,,,,,,,,,,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,6/1/2015 1:52,FM-15,SCT:04 130,10,,72,22.2,67,19.3,64,17.8,76,6,220,,29.25,,,30.04,0,30.07,,,,,,,,,,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,6/1/2015 2:52,FM-15,BKN:07 70,10,,69,20.6,66,19,65,18.3,87,0,0,,29.25,,,30.04,0,30.07,,,,,,,,,,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,6/1/2015 3:52,FM-15,FEW:02 80 BKN:07 100 BKN:07 120,10,,69,20.6,66,19,65,18.3,87,0,0,,29.25,5,,30.05,0,30.07,,,,,,,,,,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,6/1/2015 4:00,FM-12,74,,,69,20.6,66,19,65,18.3,87,0,0,,29.3,5,0.01,30.05,,,,,,,,,,,,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,6/1/2015 4:52,FM-15,FEW:02 65 SCT:04 110 BKN:07 130,10,,68,20,66,18.8,65,18.3,90,5,180,,29.26,,,30.05,0,30.08,,,,,,,,,,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,6/1/2015 5:52,FM-15,BKN:07 130,10,,69,20.6,67,19.4,66,18.9,90,3,170,,29.27,,,30.07,0,30.09,,,,,,,,,,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,6/1/2015 6:52,FM-15,BKN:07 130,10,,72,22.2,68,19.9,66,18.9,82,6,160,,29.28,3,,30.07,0,30.1,,,,,,,,,,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,6/1/2015 7:00,FM-12,,,,72,22.2,68,19.9,66,18.9,82,6,160,,29.33,3,-0.03,30.07,,,89,66,78,6.2,,,,0,13,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,6/1/2015 7:52,FM-15,CLR:00,10,,73,22.8,68,19.8,65,18.3,76,8,180,,29.29,,,30.08,0,30.11,,,,,,,,,,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,6/1/2015 8:52,FM-15,SCT:04 130,10,,77,25,70,20.8,65,18.3,66,6,190,,29.27,,,30.07,0,30.09,,,,,,,,,,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,6/1/2015 9:52,FM-15,BKN:07 110,10,,79,26.1,70,21.2,64,17.8,60,8,220,,29.27,8,,30.07,0,30.09,,,,,,,,,,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,6/1/2015 10:00,FM-12,,,,79,26.1,70,21.2,64,17.8,60,8,220,,29.31,8,0.01,30.07,,,,,,,,,,,,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,6/1/2015 10:52,FM-15,BKN:07 110,10,,80,26.7,71,21.6,64,17.8,58,7,210,,29.27,,,30.07,0,30.09,,,,,,,,,,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,6/1/2015 11:52,FM-15,SCT:04 27 BKN:07 130,10,,83,28.3,73,22.8,65,18.3,55,7,VRB,,29.27,,,30.06,0,30.09,,,,,,,,,,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,6/1/2015 12:52,FM-15,FEW:02 30 SCT:04 100,10,,84,28.9,73,22.9,63,17.2,49,7,VRB,,29.26,8,,30.05,0,30.08,,,,,,,,,,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,6/1/2015 13:00,FM-12,26,,,84,28.9,73,22.9,63,17.2,49,7,,,29.31,8,0.01,30.05,,,,,,,,,,,,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,6/1/2015 13:52,FM-15,SCT:04 38,10,,87,30.6,76,24.2,64,17.8,46,8,250,,29.21,,,30.01,0,30.03,,,,,,,,,,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,6/1/2015 14:52,FM-15,SCT:04 38 SCT:04 250,10,,88,31.1,76,24.6,63,17.2,43,10,230,,29.18,,,29.97,0,30,,,,,,,,,,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,6/1/2015 15:52,FM-15,SCT:04 48 BKN:07 250,10,,86,30,75,23.7,61,16.1,43,13,220,,29.18,6,,29.97,0,30,,,,,,,,,,511,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
